PRODUCTO,DIA,MES,YEAR,VALOR
VAJILLA,D8,M10,Y2018,99.70375191
VAJILLA,D8,M11,Y2018,98.64547836
VAJILLA,D8,M12,Y2018,100.0325359
VAJILLA,D8,M1,Y2019,0
VAJILLA,D8,M2,Y2019,0
VAJILLA,D8,M3,Y2019,0
VAJILLA,D8,M4,Y2019,0
VAJILLA,D8,M5,Y2019,0
VAJILLA,D8,M6,Y2019,0
UTENSILIOSDECOCINA,D8,M1,Y2014,82.9422375
UTENSILIOSDECOCINA,D8,M2,Y2014,83.00612145
UTENSILIOSDECOCINA,D8,M3,Y2014,82.61710425
UTENSILIOSDECOCINA,D8,M4,Y2014,83.14574299
UTENSILIOSDECOCINA,D8,M5,Y2014,83.0670037
UTENSILIOSDECOCINA,D8,M6,Y2014,83.27376415
UTENSILIOSDECOCINA,D8,M7,Y2014,83.37105673
UTENSILIOSDECOCINA,D8,M8,Y2014,83.25882984
UTENSILIOSDECOCINA,D8,M9,Y2014,82.77876613
UTENSILIOSDECOCINA,D8,M10,Y2014,83.82070291
UTENSILIOSDECOCINA,D8,M11,Y2014,83.53845813
UTENSILIOSDECOCINA,D8,M12,Y2014,83.37992988
UTENSILIOSDECOCINA,D8,M1,Y2015,83.65104904
UTENSILIOSDECOCINA,D8,M2,Y2015,84.5216332
UTENSILIOSDECOCINA,D8,M3,Y2015,84.65912361
UTENSILIOSDECOCINA,D8,M4,Y2015,84.97955643
UTENSILIOSDECOCINA,D8,M5,Y2015,85.28398407
UTENSILIOSDECOCINA,D8,M6,Y2015,85.70071757
UTENSILIOSDECOCINA,D8,M7,Y2015,90.35757009
UTENSILIOSDECOCINA,D8,M8,Y2015,92.03613624
UTENSILIOSDECOCINA,D8,M9,Y2015,91.62922541
UTENSILIOSDECOCINA,D8,M10,Y2015,94.16870617
UTENSILIOSDECOCINA,D8,M11,Y2015,94.80584208
UTENSILIOSDECOCINA,D8,M12,Y2015,94.48554119
UTENSILIOSDECOCINA,D8,M1,Y2016,94.56753545
UTENSILIOSDECOCINA,D8,M2,Y2016,94.96969865
UTENSILIOSDECOCINA,D8,M3,Y2016,95.16892069
UTENSILIOSDECOCINA,D8,M4,Y2016,95.68628069
UTENSILIOSDECOCINA,D8,M5,Y2016,97.09413407
UTENSILIOSDECOCINA,D8,M6,Y2016,98.86367836
UTENSILIOSDECOCINA,D8,M7,Y2016,99.03250404
UTENSILIOSDECOCINA,D8,M8,Y2016,97.47894678
UTENSILIOSDECOCINA,D8,M9,Y2016,97.57503656
UTENSILIOSDECOCINA,D8,M10,Y2016,96.88105918
UTENSILIOSDECOCINA,D8,M11,Y2016,96.85771589
UTENSILIOSDECOCINA,D8,M12,Y2016,96.97484352
UTENSILIOSDECOCINA,D8,M1,Y2017,97.51375851
UTENSILIOSDECOCINA,D8,M2,Y2017,97.77749237
UTENSILIOSDECOCINA,D8,M3,Y2017,98.7635478
UTENSILIOSDECOCINA,D8,M4,Y2017,99.80273616
UTENSILIOSDECOCINA,D8,M5,Y2017,99.23832557
UTENSILIOSDECOCINA,D8,M6,Y2017,97.05700149
UTENSILIOSDECOCINA,D8,M7,Y2017,98.24500618
UTENSILIOSDECOCINA,D8,M8,Y2017,99.00442373
UTENSILIOSDECOCINA,D8,M9,Y2017,99.50841624
UTENSILIOSDECOCINA,D8,M10,Y2017,98.77376626
UTENSILIOSDECOCINA,D8,M11,Y2017,98.03946971
UTENSILIOSDECOCINA,D8,M12,Y2017,97.56266096
UTENSILIOSDECOCINA,D8,M1,Y2018,99.30895152
UTENSILIOSDECOCINA,D8,M2,Y2018,99.83386054
UTENSILIOSDECOCINA,D8,M3,Y2018,99.04131941
UTENSILIOSDECOCINA,D8,M4,Y2018,99.56644992
UTENSILIOSDECOCINA,D8,M5,Y2018,99.58669136
UTENSILIOSDECOCINA,D8,M6,Y2018,99.96432967
UTENSILIOSDECOCINA,D8,M7,Y2018,100.7875522
UTENSILIOSDECOCINA,D8,M8,Y2018,100.7534579
UTENSILIOSDECOCINA,D8,M9,Y2018,100.8149892
UTENSILIOSDECOCINA,D8,M10,Y2018,99.65218449
UTENSILIOSDECOCINA,D8,M11,Y2018,100.5072488
UTENSILIOSDECOCINA,D8,M12,Y2018,100.182965
UTENSILIOSDECOCINA,D8,M1,Y2019,0
UTENSILIOSDECOCINA,D8,M2,Y2019,0
UTENSILIOSDECOCINA,D8,M3,Y2019,0
UTENSILIOSDECOCINA,D8,M4,Y2019,0
UTENSILIOSDECOCINA,D8,M5,Y2019,0
UTENSILIOSDECOCINA,D8,M6,Y2019,0
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M1,Y2014,84.11927486
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M2,Y2014,84.33952674
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M3,Y2014,84.2294008
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M4,Y2014,85.22900548
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M5,Y2014,87.3806969
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M6,Y2014,85.87281866
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M7,Y2014,83.35686452
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M8,Y2014,85.44925736
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M9,Y2014,85.49161349
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M10,Y2014,83.52628904
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M11,Y2014,82.78929237
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M12,Y2014,82.94177444
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M1,Y2015,84.99181115
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M2,Y2015,86.13542667
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M3,Y2015,86.92325069
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M4,Y2015,87.66024736
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M5,Y2015,88.92246004
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M6,Y2015,89.91359349
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M7,Y2015,89.97289208
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M8,Y2015,90.42186706
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M9,Y2015,91.89586039
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M10,Y2015,92.22623821
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M11,Y2015,91.98904388
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M12,Y2015,93.1326594
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M1,Y2016,94.27627492
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M2,Y2016,95.22505224
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M3,Y2016,96.14841588
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M4,Y2016,96.89388377
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M5,Y2016,97.41062856
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M6,Y2016,98.30857853
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M7,Y2016,98.93544926
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M8,Y2016,99.06251765
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M9,Y2016,98.64742757
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M10,Y2016,96.52962105
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M11,Y2016,96.41949511
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M12,Y2016,96.69057435
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M1,Y2017,98.28316485
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M2,Y2017,96.99553849
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M3,Y2017,98.6558988
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M4,Y2017,96.32631163
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M5,Y2017,100.9346586
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M6,Y2017,98.46953182
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M7,Y2017,99.02863274
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M8,Y2017,98.76602474
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M9,Y2017,100.2230756
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M10,Y2017,100.426385
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M11,Y2017,100.9261874
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M12,Y2017,101.3328062
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M1,Y2018,101.1718529
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M2,Y2018,100.9770147
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M3,Y2018,100.722878
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M4,Y2018,101.5954142
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M5,Y2018,100.0790648
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M6,Y2018,98.31704975
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M7,Y2018,98.74908228
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M8,Y2018,98.78296719
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M9,Y2018,99.82492799
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M10,Y2018,100.4094426
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M11,Y2018,100.3670865
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M12,Y2018,99.00321907
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M1,Y2019,0
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M2,Y2019,0
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M3,Y2019,0
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M4,Y2019,0
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M5,Y2019,0
HERRAMIENTASELÉCTRICASYACCESORIOS,D8,M6,Y2019,0
HERRAMIENTASMANUALESYACCESORIOS,D8,M1,Y2014,78.57600439
HERRAMIENTASMANUALESYACCESORIOS,D8,M2,Y2014,79.20354561
HERRAMIENTASMANUALESYACCESORIOS,D8,M3,Y2014,78.92115206
HERRAMIENTASMANUALESYACCESORIOS,D8,M4,Y2014,80.52922642
HERRAMIENTASMANUALESYACCESORIOS,D8,M5,Y2014,81.11754631
HERRAMIENTASMANUALESYACCESORIOS,D8,M6,Y2014,81.29796441
HERRAMIENTASMANUALESYACCESORIOS,D8,M7,Y2014,81.1881447
HERRAMIENTASMANUALESYACCESORIOS,D8,M8,Y2014,81.75293179
HERRAMIENTASMANUALESYACCESORIOS,D8,M9,Y2014,82.65502229
HERRAMIENTASMANUALESYACCESORIOS,D8,M10,Y2014,82.74915347
HERRAMIENTASMANUALESYACCESORIOS,D8,M11,Y2014,83.14136673
HERRAMIENTASMANUALESYACCESORIOS,D8,M12,Y2014,83.10214541
HERRAMIENTASMANUALESYACCESORIOS,D8,M1,Y2015,83.63555544
HERRAMIENTASMANUALESYACCESORIOS,D8,M2,Y2015,84.79650669
HERRAMIENTASMANUALESYACCESORIOS,D8,M3,Y2015,85.18871995
HERRAMIENTASMANUALESYACCESORIOS,D8,M4,Y2015,85.604466
HERRAMIENTASMANUALESYACCESORIOS,D8,M5,Y2015,87.51062244
HERRAMIENTASMANUALESYACCESORIOS,D8,M6,Y2015,88.8049262
HERRAMIENTASMANUALESYACCESORIOS,D8,M7,Y2015,89.80899214
HERRAMIENTASMANUALESYACCESORIOS,D8,M8,Y2015,91.71514858
HERRAMIENTASMANUALESYACCESORIOS,D8,M9,Y2015,90.62479572
HERRAMIENTASMANUALESYACCESORIOS,D8,M10,Y2015,92.41328819
HERRAMIENTASMANUALESYACCESORIOS,D8,M11,Y2015,93.82525592
HERRAMIENTASMANUALESYACCESORIOS,D8,M12,Y2015,94.32728889
HERRAMIENTASMANUALESYACCESORIOS,D8,M1,Y2016,95.34704337
HERRAMIENTASMANUALESYACCESORIOS,D8,M2,Y2016,95.83338781
HERRAMIENTASMANUALESYACCESORIOS,D8,M3,Y2016,96.71194551
HERRAMIENTASMANUALESYACCESORIOS,D8,M4,Y2016,96.43739623
HERRAMIENTASMANUALESYACCESORIOS,D8,M5,Y2016,96.28835519
HERRAMIENTASMANUALESYACCESORIOS,D8,M6,Y2016,97.44930644
HERRAMIENTASMANUALESYACCESORIOS,D8,M7,Y2016,97.24535554
HERRAMIENTASMANUALESYACCESORIOS,D8,M8,Y2016,97.89642955
HERRAMIENTASMANUALESYACCESORIOS,D8,M9,Y2016,98.05331486
HERRAMIENTASMANUALESYACCESORIOS,D8,M10,Y2016,96.79823243
HERRAMIENTASMANUALESYACCESORIOS,D8,M11,Y2016,96.60997006
HERRAMIENTASMANUALESYACCESORIOS,D8,M12,Y2016,96.23344533
HERRAMIENTASMANUALESYACCESORIOS,D8,M1,Y2017,98.14744604
HERRAMIENTASMANUALESYACCESORIOS,D8,M2,Y2017,98.04547059
HERRAMIENTASMANUALESYACCESORIOS,D8,M3,Y2017,97.92780661
HERRAMIENTASMANUALESYACCESORIOS,D8,M4,Y2017,96.11578135
HERRAMIENTASMANUALESYACCESORIOS,D8,M5,Y2017,95.19015806
HERRAMIENTASMANUALESYACCESORIOS,D8,M6,Y2017,94.9783629
HERRAMIENTASMANUALESYACCESORIOS,D8,M7,Y2017,95.8804534
HERRAMIENTASMANUALESYACCESORIOS,D8,M8,Y2017,96.96296199
HERRAMIENTASMANUALESYACCESORIOS,D8,M9,Y2017,97.07278171
HERRAMIENTASMANUALESYACCESORIOS,D8,M10,Y2017,98.21020016
HERRAMIENTASMANUALESYACCESORIOS,D8,M11,Y2017,98.91618403
HERRAMIENTASMANUALESYACCESORIOS,D8,M12,Y2017,98.78283152
HERRAMIENTASMANUALESYACCESORIOS,D8,M1,Y2018,99.07306933
HERRAMIENTASMANUALESYACCESORIOS,D8,M2,Y2018,99.15151198
HERRAMIENTASMANUALESYACCESORIOS,D8,M3,Y2018,99.92024997
HERRAMIENTASMANUALESYACCESORIOS,D8,M4,Y2018,99.88887291
HERRAMIENTASMANUALESYACCESORIOS,D8,M5,Y2018,99.71629908
HERRAMIENTASMANUALESYACCESORIOS,D8,M6,Y2018,99.96731556
HERRAMIENTASMANUALESYACCESORIOS,D8,M7,Y2018,100.45366
HERRAMIENTASMANUALESYACCESORIOS,D8,M8,Y2018,101.0106028
HERRAMIENTASMANUALESYACCESORIOS,D8,M9,Y2018,100.98707
HERRAMIENTASMANUALESYACCESORIOS,D8,M10,Y2018,101.4106604
HERRAMIENTASMANUALESYACCESORIOS,D8,M11,Y2018,101.7871851
HERRAMIENTASMANUALESYACCESORIOS,D8,M12,Y2018,96.63350286
HERRAMIENTASMANUALESYACCESORIOS,D8,M1,Y2019,0
HERRAMIENTASMANUALESYACCESORIOS,D8,M2,Y2019,0
HERRAMIENTASMANUALESYACCESORIOS,D8,M3,Y2019,0
HERRAMIENTASMANUALESYACCESORIOS,D8,M4,Y2019,0
HERRAMIENTASMANUALESYACCESORIOS,D8,M5,Y2019,0
HERRAMIENTASMANUALESYACCESORIOS,D8,M6,Y2019,0
ACCESORIOSDEILUMINACIÓN,D8,M1,Y2014,119.2745777
ACCESORIOSDEILUMINACIÓN,D8,M2,Y2014,118.753883
ACCESORIOSDEILUMINACIÓN,D8,M3,Y2014,119.6295968
ACCESORIOSDEILUMINACIÓN,D8,M4,Y2014,120.5053105
ACCESORIOSDEILUMINACIÓN,D8,M5,Y2014,121.463862
ACCESORIOSDEILUMINACIÓN,D8,M6,Y2014,126.2802876
ACCESORIOSDEILUMINACIÓN,D8,M7,Y2014,126.3394574
ACCESORIOSDEILUMINACIÓN,D8,M8,Y2014,125.8660986
ACCESORIOSDEILUMINACIÓN,D8,M9,Y2014,126.2092837
ACCESORIOSDEILUMINACIÓN,D8,M10,Y2014,125.5347475
ACCESORIOSDEILUMINACIÓN,D8,M11,Y2014,126.4341292
ACCESORIOSDEILUMINACIÓN,D8,M12,Y2014,126.516967
ACCESORIOSDEILUMINACIÓN,D8,M1,Y2015,127.7476998
ACCESORIOSDEILUMINACIÓN,D8,M2,Y2015,129.191444
ACCESORIOSDEILUMINACIÓN,D8,M3,Y2015,128.7299192
ACCESORIOSDEILUMINACIÓN,D8,M4,Y2015,130.3275051
ACCESORIOSDEILUMINACIÓN,D8,M5,Y2015,130.9192036
ACCESORIOSDEILUMINACIÓN,D8,M6,Y2015,131.7594154
ACCESORIOSDEILUMINACIÓN,D8,M7,Y2015,132.0315967
ACCESORIOSDEILUMINACIÓN,D8,M8,Y2015,132.706133
ACCESORIOSDEILUMINACIÓN,D8,M9,Y2015,133.0966539
ACCESORIOSDEILUMINACIÓN,D8,M10,Y2015,133.8066921
ACCESORIOSDEILUMINACIÓN,D8,M11,Y2015,134.8125795
ACCESORIOSDEILUMINACIÓN,D8,M12,Y2015,134.5640662
ACCESORIOSDEILUMINACIÓN,D8,M1,Y2016,133.6883524
ACCESORIOSDEILUMINACIÓN,D8,M2,Y2016,133.5936807
ACCESORIOSDEILUMINACIÓN,D8,M3,Y2016,132.8008047
ACCESORIOSDEILUMINACIÓN,D8,M4,Y2016,133.7948581
ACCESORIOSDEILUMINACIÓN,D8,M5,Y2016,134.8480814
ACCESORIOSDEILUMINACIÓN,D8,M6,Y2016,134.1853791
ACCESORIOSDEILUMINACIÓN,D8,M7,Y2016,133.9131978
ACCESORIOSDEILUMINACIÓN,D8,M8,Y2016,133.9486997
ACCESORIOSDEILUMINACIÓN,D8,M9,Y2016,130.1144937
ACCESORIOSDEILUMINACIÓN,D8,M10,Y2016,130.0908257
ACCESORIOSDEILUMINACIÓN,D8,M11,Y2016,128.3985681
ACCESORIOSDEILUMINACIÓN,D8,M12,Y2016,126.3512914
ACCESORIOSDEILUMINACIÓN,D8,M1,Y2017,126.6826425
ACCESORIOSDEILUMINACIÓN,D8,M2,Y2017,127.3926807
ACCESORIOSDEILUMINACIÓN,D8,M3,Y2017,123.3454632
ACCESORIOSDEILUMINACIÓN,D8,M4,Y2017,123.2271235
ACCESORIOSDEILUMINACIÓN,D8,M5,Y2017,120.7538239
ACCESORIOSDEILUMINACIÓN,D8,M6,Y2017,116.055738
ACCESORIOSDEILUMINACIÓN,D8,M7,Y2017,114.0321292
ACCESORIOSDEILUMINACIÓN,D8,M8,Y2017,113.2155853
ACCESORIOSDEILUMINACIÓN,D8,M9,Y2017,113.4640987
ACCESORIOSDEILUMINACIÓN,D8,M10,Y2017,111.0736369
ACCESORIOSDEILUMINACIÓN,D8,M11,Y2017,111.9375166
ACCESORIOSDEILUMINACIÓN,D8,M12,Y2017,107.6891216
ACCESORIOSDEILUMINACIÓN,D8,M1,Y2018,105.1566522
ACCESORIOSDEILUMINACIÓN,D8,M2,Y2018,103.0857075
ACCESORIOSDEILUMINACIÓN,D8,M3,Y2018,102.2336617
ACCESORIOSDEILUMINACIÓN,D8,M4,Y2018,101.4407858
ACCESORIOSDEILUMINACIÓN,D8,M5,Y2018,99.59468655
ACCESORIOSDEILUMINACIÓN,D8,M6,Y2018,98.76630869
ACCESORIOSDEILUMINACIÓN,D8,M7,Y2018,98.34028579
ACCESORIOSDEILUMINACIÓN,D8,M8,Y2018,97.90242892
ACCESORIOSDEILUMINACIÓN,D8,M9,Y2018,98.257448
ACCESORIOSDEILUMINACIÓN,D8,M10,Y2018,98.81364457
ACCESORIOSDEILUMINACIÓN,D8,M11,Y2018,98.69530487
ACCESORIOSDEILUMINACIÓN,D8,M12,Y2018,97.71308541
ACCESORIOSDEILUMINACIÓN,D8,M1,Y2019,0
ACCESORIOSDEILUMINACIÓN,D8,M2,Y2019,0
ACCESORIOSDEILUMINACIÓN,D8,M3,Y2019,0
ACCESORIOSDEILUMINACIÓN,D8,M4,Y2019,0
ACCESORIOSDEILUMINACIÓN,D8,M5,Y2019,0
ACCESORIOSDEILUMINACIÓN,D8,M6,Y2019,0
ARTÍCULOSDECERRAJERÍA,D8,M1,Y2014,71.51455917
ARTÍCULOSDECERRAJERÍA,D8,M2,Y2014,71.55031645
ARTÍCULOSDECERRAJERÍA,D8,M3,Y2014,71.82922323
ARTÍCULOSDECERRAJERÍA,D8,M4,Y2014,73.25951442
ARTÍCULOSDECERRAJERÍA,D8,M5,Y2014,73.14509112
ARTÍCULOSDECERRAJERÍA,D8,M6,Y2014,73.76726779
ARTÍCULOSDECERRAJERÍA,D8,M7,Y2014,73.48120955
ARTÍCULOSDECERRAJERÍA,D8,M8,Y2014,73.50981537
ARTÍCULOSDECERRAJERÍA,D8,M9,Y2014,74.21780951
ARTÍCULOSDECERRAJERÍA,D8,M10,Y2014,73.56702702
ARTÍCULOSDECERRAJERÍA,D8,M11,Y2014,73.87453963
ARTÍCULOSDECERRAJERÍA,D8,M12,Y2014,74.92580364
ARTÍCULOSDECERRAJERÍA,D8,M1,Y2015,74.61829104
ARTÍCULOSDECERRAJERÍA,D8,M2,Y2015,76.03427931
ARTÍCULOSDECERRAJERÍA,D8,M3,Y2015,78.06529279
ARTÍCULOSDECERRAJERÍA,D8,M4,Y2015,79.55994708
ARTÍCULOSDECERRAJERÍA,D8,M5,Y2015,81.54805182
ARTÍCULOSDECERRAJERÍA,D8,M6,Y2015,82.53495274
ARTÍCULOSDECERRAJERÍA,D8,M7,Y2015,83.79360898
ARTÍCULOSDECERRAJERÍA,D8,M8,Y2015,85.23820308
ARTÍCULOSDECERRAJERÍA,D8,M9,Y2015,85.72450208
ARTÍCULOSDECERRAJERÍA,D8,M10,Y2015,88.94265724
ARTÍCULOSDECERRAJERÍA,D8,M11,Y2015,90.11549601
ARTÍCULOSDECERRAJERÍA,D8,M12,Y2015,90.54458337
ARTÍCULOSDECERRAJERÍA,D8,M1,Y2016,89.48616789
ARTÍCULOSDECERRAJERÍA,D8,M2,Y2016,89.53622808
ARTÍCULOSDECERRAJERÍA,D8,M3,Y2016,91.6745134
ARTÍCULOSDECERRAJERÍA,D8,M4,Y2016,92.49693083
ARTÍCULOSDECERRAJERÍA,D8,M5,Y2016,93.64116378
ARTÍCULOSDECERRAJERÍA,D8,M6,Y2016,93.92007056
ARTÍCULOSDECERRAJERÍA,D8,M7,Y2016,96.35156557
ARTÍCULOSDECERRAJERÍA,D8,M8,Y2016,97.4171325
ARTÍCULOSDECERRAJERÍA,D8,M9,Y2016,98.58281982
ARTÍCULOSDECERRAJERÍA,D8,M10,Y2016,98.23954994
ARTÍCULOSDECERRAJERÍA,D8,M11,Y2016,97.96064315
ARTÍCULOSDECERRAJERÍA,D8,M12,Y2016,97.11677136
ARTÍCULOSDECERRAJERÍA,D8,M1,Y2017,97.67458492
ARTÍCULOSDECERRAJERÍA,D8,M2,Y2017,97.93203733
ARTÍCULOSDECERRAJERÍA,D8,M3,Y2017,99.38378288
ARTÍCULOSDECERRAJERÍA,D8,M4,Y2017,99.34087415
ARTÍCULOSDECERRAJERÍA,D8,M5,Y2017,100.3921382
ARTÍCULOSDECERRAJERÍA,D8,M6,Y2017,97.76755384
ARTÍCULOSDECERRAJERÍA,D8,M7,Y2017,97.68173637
ARTÍCULOSDECERRAJERÍA,D8,M8,Y2017,98.84742369
ARTÍCULOSDECERRAJERÍA,D8,M9,Y2017,100.1847459
ARTÍCULOSDECERRAJERÍA,D8,M10,Y2017,98.46124507
ARTÍCULOSDECERRAJERÍA,D8,M11,Y2017,99.15493629
ARTÍCULOSDECERRAJERÍA,D8,M12,Y2017,98.58281982
ARTÍCULOSDECERRAJERÍA,D8,M1,Y2018,98.25385285
ARTÍCULOSDECERRAJERÍA,D8,M2,Y2018,98.51845672
ARTÍCULOSDECERRAJERÍA,D8,M3,Y2018,99.63408384
ARTÍCULOSDECERRAJERÍA,D8,M4,Y2018,99.2836625
ARTÍCULOSDECERRAJERÍA,D8,M5,Y2018,100.7640139
ARTÍCULOSDECERRAJERÍA,D8,M6,Y2018,100.3063207
ARTÍCULOSDECERRAJERÍA,D8,M7,Y2018,99.51966054
ARTÍCULOSDECERRAJERÍA,D8,M8,Y2018,99.25505668
ARTÍCULOSDECERRAJERÍA,D8,M9,Y2018,99.39808579
ARTÍCULOSDECERRAJERÍA,D8,M10,Y2018,101.23601
ARTÍCULOSDECERRAJERÍA,D8,M11,Y2018,101.2932216
ARTÍCULOSDECERRAJERÍA,D8,M12,Y2018,102.5375749
ARTÍCULOSDECERRAJERÍA,D8,M1,Y2019,0
ARTÍCULOSDECERRAJERÍA,D8,M2,Y2019,0
ARTÍCULOSDECERRAJERÍA,D8,M3,Y2019,0
ARTÍCULOSDECERRAJERÍA,D8,M4,Y2019,0
ARTÍCULOSDECERRAJERÍA,D8,M5,Y2019,0
ARTÍCULOSDECERRAJERÍA,D8,M6,Y2019,0
ACCESORIOSELÉCTRICOS,D8,M1,Y2014,77.54152095
ACCESORIOSELÉCTRICOS,D8,M2,Y2014,79.09878514
ACCESORIOSELÉCTRICOS,D8,M3,Y2014,79.80796179
ACCESORIOSELÉCTRICOS,D8,M4,Y2014,80.11502796
ACCESORIOSELÉCTRICOS,D8,M5,Y2014,80.22469446
ACCESORIOSELÉCTRICOS,D8,M6,Y2014,80.68529372
ACCESORIOSELÉCTRICOS,D8,M7,Y2014,80.86076011
ACCESORIOSELÉCTRICOS,D8,M8,Y2014,80.86807121
ACCESORIOSELÉCTRICOS,D8,M9,Y2014,81.17513739
ACCESORIOSELÉCTRICOS,D8,M10,Y2014,81.63573665
ACCESORIOSELÉCTRICOS,D8,M11,Y2014,80.42209414
ACCESORIOSELÉCTRICOS,D8,M12,Y2014,80.48058294
ACCESORIOSELÉCTRICOS,D8,M1,Y2015,80.86076011
ACCESORIOSELÉCTRICOS,D8,M2,Y2015,83.03946775
ACCESORIOSELÉCTRICOS,D8,M3,Y2015,83.15644534
ACCESORIOSELÉCTRICOS,D8,M4,Y2015,83.63166681
ACCESORIOSELÉCTRICOS,D8,M5,Y2015,85.0792645
ACCESORIOSELÉCTRICOS,D8,M6,Y2015,85.21086429
ACCESORIOSELÉCTRICOS,D8,M7,Y2015,86.81199508
ACCESORIOSELÉCTRICOS,D8,M8,Y2015,87.34570534
ACCESORIOSELÉCTRICOS,D8,M9,Y2015,87.28721654
ACCESORIOSELÉCTRICOS,D8,M10,Y2015,86.92166157
ACCESORIOSELÉCTRICOS,D8,M11,Y2015,88.08412638
ACCESORIOSELÉCTRICOS,D8,M12,Y2015,87.09712796
ACCESORIOSELÉCTRICOS,D8,M1,Y2016,86.70232859
ACCESORIOSELÉCTRICOS,D8,M2,Y2016,86.84123948
ACCESORIOSELÉCTRICOS,D8,M3,Y2016,86.90703937
ACCESORIOSELÉCTRICOS,D8,M4,Y2016,88.80061413
ACCESORIOSELÉCTRICOS,D8,M5,Y2016,88.98339162
ACCESORIOSELÉCTRICOS,D8,M6,Y2016,88.15723738
ACCESORIOSELÉCTRICOS,D8,M7,Y2016,89.1954135
ACCESORIOSELÉCTRICOS,D8,M8,Y2016,91.89320921
ACCESORIOSELÉCTRICOS,D8,M9,Y2016,92.27338638
ACCESORIOSELÉCTRICOS,D8,M10,Y2016,92.71205235
ACCESORIOSELÉCTRICOS,D8,M11,Y2016,93.4066068
ACCESORIOSELÉCTRICOS,D8,M12,Y2016,93.348118
ACCESORIOSELÉCTRICOS,D8,M1,Y2017,94.48133842
ACCESORIOSELÉCTRICOS,D8,M2,Y2017,94.99311538
ACCESORIOSELÉCTRICOS,D8,M3,Y2017,95.22707056
ACCESORIOSELÉCTRICOS,D8,M4,Y2017,95.55607004
ACCESORIOSELÉCTRICOS,D8,M5,Y2017,95.76809192
